date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:10	552117/552117	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:22:10%20GMT	https://twitter.com/tanhongit	C:/My%20Web%20Sites/phuongtanitblogspot/twitter.com/tanhongit.html	(from https://phuongtanit.blogspot.com/)
18:22:10	45617/45617	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:22:10%20GMT	https://www.instagram.com/tanhongit/	C:/My%20Web%20Sites/phuongtanitblogspot/www.instagram.com/tanhongit/index.html	(from https://phuongtanit.blogspot.com/)
18:22:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2011:22:10%20GMT	https://www.pinterest.com/tanhongit/	C:/My%20Web%20Sites/phuongtanitblogspot/www.pinterest.com/tanhongit/index.html	(from https://phuongtanit.blogspot.com/)
18:22:11	42969/42969	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Mar%202020%2011:22:11%20GMT	https://lh6.googleusercontent.com/proxy/hMwa6ZnZ9T_blHvTv3tGhHHjOo-ckWMZGJZp5H0EWDn_AANXoe6rKdLf6YwosfMav00=s0-d	C:/My%20Web%20Sites/phuongtanitblogspot/lh6.googleusercontent.com/proxy/unnamed.png	(from https://phuongtanit.blogspot.com/)
18:22:11	656321/656321	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/p/blog-page.html	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/p/blog-page.html	(from https://phuongtanit.blogspot.com/)
18:22:12	2301/2301	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2009%20Mar%202020%2011:22:12%20GMT	https://megaurl.in/ref/TanHongIT	C:/My%20Web%20Sites/phuongtanitblogspot/megaurl.in/ref/TanHongIT.4b.delayed	(from https://phuongtanit.blogspot.com/)
18:22:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2011:22:13%20GMT	https://imgur.com/Njyslm1.jpg	C:/My%20Web%20Sites/phuongtanitblogspot/imgur.com/Njyslm1.4c.delayed	(from https://phuongtanit.blogspot.com/)
18:22:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2011:22:14%20GMT	http://schema.org/SiteNavigationElement	C:/My%20Web%20Sites/phuongtanitblogspot/schema.org/SiteNavigationElement.4e.delayed	(from https://phuongtanit.blogspot.com/)
18:22:14	64225/64225	---M--	200	added ('OK')	image/png	etag:%221f032b67856399ff57a8bb80d321baa7%22	https://i.imgur.com/Njyslm1.jpg	C:/My%20Web%20Sites/phuongtanitblogspot/i.imgur.com/Njyslm1.png	(from https://phuongtanit.blogspot.com/)
18:22:15	88022/88022	---MCZ	200	added ('OK')	text/html	etag:2b7123a3c503995717c07871b002d840	https://schema.org/SiteNavigationElement	C:/My%20Web%20Sites/phuongtanitblogspot/schema.org/SiteNavigationElement.html	(from https://phuongtanit.blogspot.com/)
18:22:16	751051/751051	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u.html	(from https://phuongtanit.blogspot.com/)
18:22:17	750841/750841	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Udemy	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Udemy.html	(from https://phuongtanit.blogspot.com/)
18:22:18	697474/697474	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Development?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Development9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:19	751734/751734	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20L%e1%ba%adp%20Tr%c3%acnh	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20L%e1%ba%adp%20Tr%c3%acnh.html	(from https://phuongtanit.blogspot.com/)
18:22:20	697329/697329	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/IT%20%26%20Software?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/IT%20&%20Software9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:21	697558/697558	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Design?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Design9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:22	683169/683169	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/graphic-design?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/graphic-design9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:23	698328/698328	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20%c4%90%e1%bb%93%20H%e1%bb%8da?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20%c4%90%e1%bb%93%20H%e1%bb%8da9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:23	696461/696461	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20Web9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:24	676440/676440	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Photography?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Photography9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:25	696348/696348	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ph%c3%a1t%20tri%e1%bb%83n%20b%e1%ba%a3n%20th%c3%a2n?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ph%c3%a1t%20tri%e1%bb%83n%20b%e1%ba%a3n%20th%c3%a2n9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:26	695588/695588	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Office%20Productivity?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Office%20Productivity9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:27	695839/695839	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20M%e1%ba%a1ng?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20M%e1%ba%a1ng9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:28	663509/663509	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/S%e1%bb%a9c%20kho%e1%ba%bb%20cu%e1%bb%99c%20s%e1%bb%91ng?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/S%e1%bb%a9c%20kho%e1%ba%bb%20cu%e1%bb%99c%20s%e1%bb%91ng9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:29	694929/694929	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Maketing?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Maketing9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:30	669020/669020	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Music?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Music9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:31	694865/694865	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/LANGUAGE?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/LANGUAGE9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:32	694065/694065	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Theme%20Web?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Theme%20Web9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:32	695195/695195	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Th%e1%bb%a7%20Thu%e1%ba%adt?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Th%e1%bb%a7%20Thu%e1%ba%adt9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:33	674798/674798	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Active%20Win%20%26%20Office?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Active%20Win%20&%20Office9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:34	662385/662385	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Active%20Windows?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Active%20Windows9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:35	668716/668716	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Active%20Office?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Active%20Office9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:36	689266/689266	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Th%e1%bb%a7%20Thu%e1%ba%adt%20Win%2010?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Th%e1%bb%a7%20Thu%e1%ba%adt%20Win%20109d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:37	669413/669413	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Th%e1%bb%a7%20Thu%e1%ba%adt%20Win%207?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Th%e1%bb%a7%20Thu%e1%ba%adt%20Win%2079d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:37	682138/682138	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Boot?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Boot9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:38	694108/694108	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Internet-m%e1%ba%a1ng?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Internet-m%e1%ba%a1ng9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:39	686980/686980	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Facebook?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Facebook9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:40	693994/693994	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/blogger?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/blogger9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:41	669210/669210	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win%2010?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%e1%ba%a3i%20Win%20109d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:42	687441/687441	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Office?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Office9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:42	662509/662509	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Office%202019?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Office%2020199d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:43	662813/662813	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ghost?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:45	662971/662971	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ghost%20Win10?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ghost%20Win109d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:46	694980/694980	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/phanmem?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/phanmem9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:47	695136/695136	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/C%c3%b4ng%20c%e1%bb%a5?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/C%c3%b4ng%20c%e1%bb%a59d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:48	688913/688913	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Tool%20Windows?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Tool%20Windows9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:48	682248/682248	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/tool%20usb?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/tool%20usb9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:49	695209/695209	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ki%e1%ba%bfn%20th%e1%bb%a9c?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ki%e1%ba%bfn%20th%e1%bb%a9c9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:50	697523/697523	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20-%20Ebook?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/T%c3%a0i%20Li%e1%bb%87u%20-%20Ebook9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:51	695423/695423	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Ki%e1%ba%bfn%20Th%e1%bb%a9c%20M%c3%a1y%20T%c3%adnh?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Ki%e1%ba%bfn%20Th%e1%bb%a9c%20M%c3%a1y%20T%c3%adnh9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:52	662624/662624	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/DMCA	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/DMCA.html	(from https://phuongtanit.blogspot.com/)
18:22:53	692973/692973	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Gi%e1%ba%a3i%20tr%c3%ad?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Gi%e1%ba%a3i%20tr%c3%ad9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:54	680768/680768	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Rubik?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Rubik9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:54	662444/662444	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/H%c3%acnh?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/H%c3%acnh9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:55	680407/680407	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Phim?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Phim9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:56	662657/662657	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/games%20offline?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/games%20offline9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:57	663142/663142	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Truy%e1%bb%87n?&max-results=6	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Truy%e1%bb%87n9d0e.html	(from https://phuongtanit.blogspot.com/)
18:22:58	648452/648452	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:22:57%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=cong-nghe-thong-tin	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.7fad2e.delayed	(from https://phuongtanit.blogspot.com/)
18:22:59	648386/648386	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:22:59%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=thiet-ke	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.804cc4.delayed	(from https://phuongtanit.blogspot.com/)
18:23:01	648410/648410	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:23:00%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=nuoi-day-con	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.81615c.delayed	(from https://phuongtanit.blogspot.com/)
18:23:03	648404/648404	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:23:02%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=ky-nang-mem	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.826035.delayed	(from https://phuongtanit.blogspot.com/)
18:23:04	648452/648452	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:23:04%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=kinh-doanh-lam-giau	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.83cf61.delayed	(from https://phuongtanit.blogspot.com/)
18:23:06	648458/648458	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:23:05%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=tieng-anh-nghe-thuat	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.84e956.delayed	(from https://phuongtanit.blogspot.com/)
18:23:07	648392/648392	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:23:07%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=marketing	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.85f3ee.delayed	(from https://phuongtanit.blogspot.com/)
18:23:09	648446/648446	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202020%2011:23:08%20GMT	https://phuongtanit.blogspot.com/courses/filter?category%5B%5D=ung-dung-van-phong	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/courses/filter.864b5a.delayed	(from https://phuongtanit.blogspot.com/)
18:23:11	749325/749325	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search.html	(from https://phuongtanit.blogspot.com/)
18:23:12	751940/751940	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2011:15:28%20GMT	https://phuongtanit.blogspot.com/search/label/Web%20Development	C:/My%20Web%20Sites/phuongtanitblogspot/phuongtanit.blogspot.com/search/label/Web%20Development.html	(from https://phuongtanit.blogspot.com/)
18:23:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2011:23:13%20GMT	http://schema.org/Person	C:/My%20Web%20Sites/phuongtanitblogspot/schema.org/Person.8b.delayed	(from https://phuongtanit.blogspot.com/)
18:23:14	5528/5528	---M--	200	added ('OK')	image/png	etag:%22v27dd%22	https://4.bp.blogspot.com/-xgsBGZzV2N0/WzmeCXzaLyI/AAAAAAAAJ9w/SxPQNw-OcgkSNIrkLWyEX-25JgH1gkPXACLcBGAs/s72-c/gjjh.png	C:/My%20Web%20Sites/phuongtanitblogspot/4.bp.blogspot.com/-xgsBGZzV2N0/WzmeCXzaLyI/AAAAAAAAJ9w/SxPQNw-OcgkSNIrkLWyEX-25JgH1gkPXACLcBGAs/s72-c/gjjh.png	(from https://phuongtanit.blogspot.com/)
